Prompt
"If Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"If Nitrogen level is 58, Phosphorus level is 61, Potassium level is 15, Temperature is 30.94908189°C, Humidity is 64.23364112%, pH value is 7.402891666, and Rainfall is 62.78730907 mm. The crop is Blackgram."
"If Nitrogen level is 41, Phosphorus level is 74, Potassium level is 18, Temperature is 28.75751783°C, Humidity is 61.02701476%, pH value is 6.599147298, and Rainfall is 73.37686831 mm. The crop is Blackgram."
"If Nitrogen level is 58, Phosphorus level is 79, Potassium level is 17, Temperature is 27.24766491°C, Humidity is 66.10123083%, pH value is 7.04174124, and Rainfall is 62.31842057 mm. The crop is Blackgram."
"If Nitrogen level is 27, Phosphorus level is 62, Potassium level is 24, Temperature is 28.63005477°C, Humidity is 66.770943%, pH value is 7.353876754, and Rainfall is 62.2737345 mm. The crop is Blackgram."
"If Nitrogen level is 27, Phosphorus level is 60, Potassium level is 17, Temperature is 26.41768321°C, Humidity is 63.64698302%, pH value is 7.026795359, and Rainfall is 64.42177127 mm. The crop is Blackgram."
"If Nitrogen level is 52, Phosphorus level is 65, Potassium level is 20, Temperature is 32.81705216°C, Humidity is 66.15665137%, pH value is 6.814301033, and Rainfall is 68.83924882 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 55, Potassium level is 25, Temperature is 29.6321052°C, Humidity is 65.91359954%, pH value is 7.42160832, and Rainfall is 71.16331975 mm. The crop is Blackgram."
"If Nitrogen level is 21, Phosphorus level is 62, Potassium level is 24, Temperature is 33.49077065°C, Humidity is 62.73317204%, pH value is 6.847382891, and Rainfall is 65.45328463 mm. The crop is Blackgram."
"If Nitrogen level is 60, Phosphorus level is 59, Potassium level is 22, Temperature is 31.86847286°C, Humidity is 66.74217464%, pH value is 7.191522601, and Rainfall is 74.22238583 mm. The crop is Blackgram."
"If Nitrogen level is 33, Phosphorus level is 77, Potassium level is 21, Temperature is 30.32992227°C, Humidity is 65.62971858%, pH value is 7.01285529, and Rainfall is 71.64631281 mm. The crop is Blackgram."
"If Nitrogen level is 59, Phosphorus level is 58, Potassium level is 17, Temperature is 28.546224°C, Humidity is 66.31394098%, pH value is 7.368318809, and Rainfall is 62.83469851 mm. The crop is Blackgram."
"If Nitrogen level is 29, Phosphorus level is 63, Potassium level is 17, Temperature is 30.02629908°C, Humidity is 67.88811637%, pH value is 7.26154329, and Rainfall is 66.47264636 mm. The crop is Blackgram."
"If Nitrogen level is 59, Phosphorus level is 63, Potassium level is 18, Temperature is 31.65531175°C, Humidity is 60.13263713%, pH value is 6.52669158, and Rainfall is 66.69096751 mm. The crop is Blackgram."
"If Nitrogen level is 29, Phosphorus level is 70, Potassium level is 15, Temperature is 30.33499674°C, Humidity is 63.54718862%, pH value is 6.872594461, and Rainfall is 74.16699119 mm. The crop is Blackgram."
"If Nitrogen level is 58, Phosphorus level is 73, Potassium level is 16, Temperature is 33.36984395°C, Humidity is 65.67718163%, pH value is 6.874142175, and Rainfall is 64.89517488 mm. The crop is Blackgram."
"If Nitrogen level is 55, Phosphorus level is 77, Potassium level is 22, Temperature is 31.4345059°C, Humidity is 62.99303471%, pH value is 7.76061831, and Rainfall is 64.77651469 mm. The crop is Blackgram."
"If Nitrogen level is 42, Phosphorus level is 79, Potassium level is 23, Temperature is 27.71678273°C, Humidity is 63.29103387%, pH value is 6.781841984, and Rainfall is 68.56507978 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 77, Potassium level is 21, Temperature is 32.63918668°C, Humidity is 61.3009051%, pH value is 7.326980454, and Rainfall is 61.83876146 mm. The crop is Blackgram."
"If Nitrogen level is 38, Phosphorus level is 62, Potassium level is 25, Temperature is 32.7477393°C, Humidity is 67.77954584%, pH value is 7.453975408, and Rainfall is 63.37784443 mm. The crop is Blackgram."
"If Nitrogen level is 32, Phosphorus level is 76, Potassium level is 15, Temperature is 28.05153602°C, Humidity is 63.49802189%, pH value is 7.604110177, and Rainfall is 43.35795377 mm. The crop is Lentil."
"If Nitrogen level is 13, Phosphorus level is 61, Potassium level is 22, Temperature is 19.44084326°C, Humidity is 63.27771461%, pH value is 7.728832424, and Rainfall is 46.83130119 mm. The crop is Lentil."
"If Nitrogen level is 38, Phosphorus level is 60, Potassium level is 20, Temperature is 29.84823072°C, Humidity is 60.63872613%, pH value is 7.491217102, and Rainfall is 46.80452595 mm. The crop is Lentil."
"If Nitrogen level is 11, Phosphorus level is 74, Potassium level is 17, Temperature is 21.36383757°C, Humidity is 69.92375891%, pH value is 6.633864582, and Rainfall is 46.6352865 mm. The crop is Lentil."
"If Nitrogen level is 37, Phosphorus level is 71, Potassium level is 16, Temperature is 26.28663931°C, Humidity is 68.51966729%, pH value is 7.324863481, and Rainfall is 46.13833007 mm. The crop is Lentil."
"If Nitrogen level is 29, Phosphorus level is 71, Potassium level is 18, Temperature is 22.17499963°C, Humidity is 62.13873825%, pH value is 6.410441476, and Rainfall is 53.46622584 mm. The crop is Lentil."
"If Nitrogen level is 2, Phosphorus level is 72, Potassium level is 18, Temperature is 26.57597546°C, Humidity is 60.97876599%, pH value is 7.836719564, and Rainfall is 50.89110726 mm. The crop is Lentil."
"If Nitrogen level is 6, Phosphorus level is 59, Potassium level is 21, Temperature is 26.58972517°C, Humidity is 66.14007674%, pH value is 6.139215944, and Rainfall is 50.90994463 mm. The crop is Lentil."
"If Nitrogen level is 13, Phosphorus level is 64, Potassium level is 20, Temperature is 19.1345771°C, Humidity is 62.57526895%, pH value is 6.590571088, and Rainfall is 36.46946971 mm. The crop is Lentil."
"If Nitrogen level is 8, Phosphorus level is 58, Potassium level is 17, Temperature is 28.75273118°C, Humidity is 69.15640149%, pH value is 7.286049978, and Rainfall is 35.15426171 mm. The crop is Lentil."
"If Nitrogen level is 6, Phosphorus level is 77, Potassium level is 20, Temperature is 25.78746268°C, Humidity is 60.2816298%, pH value is 6.058306161, and Rainfall is 49.14337177 mm. The crop is Lentil."
"If Nitrogen level is 2, Phosphorus level is 75, Potassium level is 22, Temperature is 23.89271875°C, Humidity is 61.78779413%, pH value is 6.658605362, and Rainfall is 52.55730112 mm. The crop is Lentil."
"If Nitrogen level is 3, Phosphorus level is 69, Potassium level is 23, Temperature is 28.67408774°C, Humidity is 63.18832976%, pH value is 7.299360767, and Rainfall is 42.96018627 mm. The crop is Lentil."
"If Nitrogen level is 27, Phosphorus level is 80, Potassium level is 24, Temperature is 28.42062847°C, Humidity is 61.77336343%, pH value is 7.815210661, and Rainfall is 49.02366803 mm. The crop is Lentil."
"If Nitrogen level is 39, Phosphorus level is 78, Potassium level is 15, Temperature is 21.35499456°C, Humidity is 62.60136323%, pH value is 5.925391795, and Rainfall is 41.78219834 mm. The crop is Lentil."
"If Nitrogen level is 40, Phosphorus level is 79, Potassium level is 17, Temperature is 21.12695586°C, Humidity is 63.18738532%, pH value is 6.403683619, and Rainfall is 38.71834464 mm. The crop is Lentil."
"If Nitrogen level is 37, Phosphorus level is 62, Potassium level is 22, Temperature is 24.02037872°C, Humidity is 61.62313345%, pH value is 7.397546271, and Rainfall is 49.78102578 mm. The crop is Lentil."
"If Nitrogen level is 31, Phosphorus level is 60, Potassium level is 24, Temperature is 25.40474421°C, Humidity is 65.8567539%, pH value is 7.722335992, and Rainfall is 51.92057267 mm. The crop is Lentil."
"If Nitrogen level is 22, Phosphorus level is 67, Potassium level is 22, Temperature is 29.03017561°C, Humidity is 64.49166566%, pH value is 7.475926645, and Rainfall is 54.9393771 mm. The crop is Lentil."
"If Nitrogen level is 3, Phosphorus level is 78, Potassium level is 18, Temperature is 20.21368219°C, Humidity is 68.65257685%, pH value is 6.887130053, and Rainfall is 50.89732989 mm. The crop is Lentil."
"If Nitrogen level is 4, Phosphorus level is 80, Potassium level is 16, Temperature is 29.19585548°C, Humidity is 68.01965728%, pH value is 7.441976825, and Rainfall is 44.93261911 mm. The crop is Lentil."
"If Nitrogen level is 13, Phosphorus level is 61, Potassium level is 24, Temperature is 18.29783597°C, Humidity is 69.6897615%, pH value is 7.629910253, and Rainfall is 49.39111479 mm. The crop is Lentil."
"If Nitrogen level is 12, Phosphorus level is 66, Potassium level is 20, Temperature is 27.41434987°C, Humidity is 63.41785982%, pH value is 7.336117221, and Rainfall is 44.43177543 mm. The crop is Lentil."
"If Nitrogen level is 4, Phosphorus level is 61, Potassium level is 21, Temperature is 24.84063998°C, Humidity is 60.09116626%, pH value is 6.75020529, and Rainfall is 48.77790371 mm. The crop is Lentil."
"If Nitrogen level is 9, Phosphorus level is 60, Potassium level is 21, Temperature is 29.94413861°C, Humidity is 67.31323084%, pH value is 7.52178027, and Rainfall is 40.37113729 mm. The crop is Lentil."
"If Nitrogen level is 18, Phosphorus level is 66, Potassium level is 22, Temperature is 25.87990287°C, Humidity is 67.55109024%, pH value is 6.347379185, and Rainfall is 47.89645224 mm. The crop is Lentil."
"If Nitrogen level is 32, Phosphorus level is 56, Potassium level is 18, Temperature is 20.0467711°C, Humidity is 65.84395319%, pH value is 7.135251532, and Rainfall is 46.05333124 mm. The crop is Lentil."
"If Nitrogen level is 6, Phosphorus level is 72, Potassium level is 15, Temperature is 22.99451999°C, Humidity is 66.70897237%, pH value is 7.670178119, and Rainfall is 54.49044154 mm. The crop is Lentil."
"If Nitrogen level is 15, Phosphorus level is 77, Potassium level is 20, Temperature is 25.13163619°C, Humidity is 66.92642362%, pH value is 7.399749291, and Rainfall is 49.04015558 mm. The crop is Lentil."
"If Nitrogen level is 0, Phosphorus level is 65, Potassium level is 24, Temperature is 28.49584395°C, Humidity is 62.44616219%, pH value is 7.841496029, and Rainfall is 53.14531023 mm. The crop is Lentil."
"If Nitrogen level is 30, Phosphorus level is 79, Potassium level is 22, Temperature is 18.28766124°C, Humidity is 69.48515056%, pH value is 6.254216611, and Rainfall is 48.60449438 mm. The crop is Lentil."
"If Nitrogen level is 3, Phosphorus level is 63, Potassium level is 16, Temperature is 24.38041875°C, Humidity is 61.18458224%, pH value is 6.868881708, and Rainfall is 53.13946695 mm. The crop is Lentil."
"If Nitrogen level is 2, Phosphorus level is 78, Potassium level is 23, Temperature is 21.31852148°C, Humidity is 66.43934593%, pH value is 7.320514721, and Rainfall is 45.42616802 mm. The crop is Lentil."
"If Nitrogen level is 10, Phosphorus level is 78, Potassium level is 18, Temperature is 18.54141834°C, Humidity is 62.70637578%, pH value is 6.296976913, and Rainfall is 44.07819743 mm. The crop is Lentil."
"If Nitrogen level is 14, Phosphorus level is 67, Potassium level is 25, Temperature is 25.28710601°C, Humidity is 60.85993533%, pH value is 7.241151936, and Rainfall is 49.37369982 mm. The crop is Lentil."
"If Nitrogen level is 39, Phosphorus level is 65, Potassium level is 23, Temperature is 25.43459777°C, Humidity is 69.12613376%, pH value is 7.685959305, and Rainfall is 41.02682925 mm. The crop is Lentil."
"If Nitrogen level is 19, Phosphorus level is 72, Potassium level is 15, Temperature is 28.83600962°C, Humidity is 69.76112921%, pH value is 6.890760124, and Rainfall is 44.08562546 mm. The crop is Lentil."
"If Nitrogen level is 18, Phosphorus level is 57, Potassium level is 21, Temperature is 27.37659643°C, Humidity is 63.93927841%, pH value is 6.155915975, and Rainfall is 49.47371773 mm. The crop is Lentil."
"If Nitrogen level is 31, Phosphorus level is 58, Potassium level is 15, Temperature is 28.31886863°C, Humidity is 60.19461399%, pH value is 6.167855382, and Rainfall is 45.36521251 mm. The crop is Lentil."
"If Nitrogen level is 28, Phosphorus level is 58, Potassium level is 25, Temperature is 27.4818649°C, Humidity is 62.04814951%, pH value is 6.861640036, and Rainfall is 37.81123974 mm. The crop is Lentil."
"If Nitrogen level is 5, Phosphorus level is 65, Potassium level is 19, Temperature is 18.28072173°C, Humidity is 68.10365387%, pH value is 6.978361689, and Rainfall is 48.80253285 mm. The crop is Lentil."
"If Nitrogen level is 16, Phosphorus level is 65, Potassium level is 19, Temperature is 27.61204997°C, Humidity is 69.29786244%, pH value is 7.043160241, and Rainfall is 42.72374404 mm. The crop is Lentil."
"If Nitrogen level is 34, Phosphorus level is 65, Potassium level is 19, Temperature is 23.43974653°C, Humidity is 63.22011726%, pH value is 5.94239222, and Rainfall is 45.40277297 mm. The crop is Lentil."
"If Nitrogen level is 14, Phosphorus level is 69, Potassium level is 19, Temperature is 20.95628486°C, Humidity is 63.68128841%, pH value is 7.239455147, and Rainfall is 52.39881209 mm. The crop is Lentil."
"If Nitrogen level is 22, Phosphorus level is 55, Potassium level is 16, Temperature is 23.7937153°C, Humidity is 68.03209183%, pH value is 6.516317561, and Rainfall is 49.73922097 mm. The crop is Lentil."
"If Nitrogen level is 24, Phosphorus level is 61, Potassium level is 17, Temperature is 22.6371424°C, Humidity is 65.44544859%, pH value is 6.233269045, and Rainfall is 38.30411077 mm. The crop is Lentil."
"If Nitrogen level is 2, Phosphorus level is 79, Potassium level is 15, Temperature is 21.53577883°C, Humidity is 65.47227704%, pH value is 7.505283615, and Rainfall is 35.75107592 mm. The crop is Lentil."
"If Nitrogen level is 26, Phosphorus level is 63, Potassium level is 17, Temperature is 29.87854588°C, Humidity is 65.73085206%, pH value is 6.950300686, and Rainfall is 44.95654782 mm. The crop is Lentil."
"If Nitrogen level is 27, Phosphorus level is 61, Potassium level is 15, Temperature is 25.2653291°C, Humidity is 67.10004577%, pH value is 6.958054839, and Rainfall is 48.33941188 mm. The crop is Lentil."
"If Nitrogen level is 24, Phosphorus level is 70, Potassium level is 16, Temperature is 25.17885316°C, Humidity is 68.93307305%, pH value is 6.54803469, and Rainfall is 35.03484812 mm. The crop is Lentil."
"If Nitrogen level is 13, Phosphorus level is 74, Potassium level is 25, Temperature is 24.12192608°C, Humidity is 61.09533545%, pH value is 6.461618577, and Rainfall is 44.23629285 mm. The crop is Lentil."
"If Nitrogen level is 6, Phosphorus level is 64, Potassium level is 23, Temperature is 23.33565221°C, Humidity is 67.40460704%, pH value is 7.065264073, and Rainfall is 36.18678721 mm. The crop is Lentil."
"If Nitrogen level is 12, Phosphorus level is 58, Potassium level is 23, Temperature is 21.74600081°C, Humidity is 63.39503184%, pH value is 6.765091462, and Rainfall is 50.43306085 mm. The crop is Lentil."
"If Nitrogen level is 32, Phosphorus level is 79, Potassium level is 22, Temperature is 27.60195453°C, Humidity is 63.46170674%, pH value is 5.91645379, and Rainfall is 54.37814199 mm. The crop is Lentil."
"If Nitrogen level is 6, Phosphorus level is 68, Potassium level is 18, Temperature is 24.388717°C, Humidity is 62.50453062%, pH value is 6.711341147, and Rainfall is 47.26052494 mm. The crop is Lentil."
"If Nitrogen level is 10, Phosphorus level is 79, Potassium level is 20, Temperature is 24.98287462°C, Humidity is 66.895409%, pH value is 6.379881442, and Rainfall is 38.21370568 mm. The crop is Lentil."
